TotMean,ModDepth,StandardScore,Rayleigh,ModFreq,Age,Scaled,ScaledZ
46.7988410812849,-24,17.7592100638322,18.9901801239601,16,1,0.598976088560671,0.595274672726695
45.465542418412,-30,17.2454052317266,19.7531219065349,16,1,0.581911263887265,0.578052341205322
88.9311341299749,0,26.729623391689,32.5528702794432,256,1,1,1
84.6645673636582,-2.5,25.4347560484275,35.6956503792154,256,1,0.952023924938582,0.951556842972054
76.5314401882975,-6,22.9664199471133,27.8405471347495,256,1,0.860569708651697,0.859212253407741
64.3984112601709,-12,19.2841471047173,1.84821990777471,256,1,0.72413797361508,0.721452256252637
60.1318446210045,-18,17.9892798000449,4.45516200752981,256,1,0.676161899983424,0.673009100668372
60.265173885447,-24,18.0297441171137,6.30359987938157,256,1,0.677661141680349,0.674522938573077
59.8651862192699,-30,17.9083512044962,5.24699296096322,256,1,0.673163418019336,0.669981426302642
93.464355102066,0,55.5083773875489,666.615623060388,16,1,0.977684859837813,0.977617941319448
95.5976296058943,-2.5,56.7792130662329,665.190564946067,16,1,1,1
85.1978936186339,-6,50.5838755614784,430.811291949455,16,1,0.891213453407434,0.890887224915786
72.3982134518162,-12,42.9588417449,185.880072797385,16,1,0.757322265732751,0.756594525091226
71.3315669179294,-18,42.3234183760952,74.9905533440631,16,1,0.746164598557486,0.745403398365613
73.1981872583668,-24,43.4354026626594,21.3349988204192,16,1,0.765690400066714,0.764987753739947
72.1315491164004,-30,42.7999842930949,3.48195593665026,16,1,0.75453282067522,0.753796715061351
79.1980414980862,0,Inf,33.6972720184787,256,1,0.936908513286812,NaN
82.7979469808373,-2.5,Inf,23.1392932440468,256,1,0.979495198891896,NaN
80.9313320230964,-6,Inf,35.4342607844472,256,1,0.957413245703973,NaN
78.2647358417036,-12,Inf,31.9639155272474,256,1,0.925867558252782,NaN
80.9313287595718,-18,Inf,12.4364147122669,256,1,0.957413207096654,NaN
81.4646492080167,-24,Inf,36.1729909016262,256,1,0.963722358926754,NaN
84.5312433123784,-30,Inf,47.4864203462166,256,1,1,NaN
45.0655518277778,0,11.4157161088491,344.687244643891,64,1,0.994117704090892,0.993886426998257
45.3322092970768,-2.5,11.4859362184137,321.528868124539,64,1,1,1
43.1989315721073,-6,10.9241706096238,269.195530051892,64,1,0.952941236307512,0.951091003980214
32.9325208228628,-12,8.22067053688058,81.0067215896248,64,1,0.72647067799068,0.715716192442511
31.465887512851,-18,7.83445539732012,31.7434866340121,64,1,0.694117670432622,0.68209114593204
30.1325869851069,-24,7.48335137841946,5.49899426988765,64,1,0.664705900117028,0.651522978720926
34.7991396798799,-30,8.71221566779217,4.91064062270904,64,1,0.767647114920646,0.758511583394061
95.9976257487588,0,15.187073723605,924.182341716285,64,1,1,1
93.1976891136962,-2.5,14.7234089551864,915.382903275488,64,1,0.970833272039555,0.969469775622551
77.9980711672203,-6,12.2063779456454,623.723439827099,64,1,0.812500002566248,0.803734686997225
59.0652095306456,-12,9.07112809881244,261.846526046996,64,1,0.615277816195463,0.597292688762903
52.79869218463,-18,8.03340343117334,73.1494195257445,64,1,0.549999979403789,0.528963220787372
52.532032384242,-24,7.98924501949889,13.4642212793557,64,1,0.547222204450418,0.52605558943731
53.9986645922844,-30,8.23211683116113,9.74060693602292,64,1,0.562500001131357,0.542047597909933
71.3315666636288,0,Inf,323.059195680079,64,1,1,NaN
70.5315887035014,-2.5,Inf,316.655704454191,64,1,0.988785077945929,NaN
59.0652021135442,-6,Inf,142.891953524632,64,1,0.828037359561611,NaN
52.7986945581025,-12,Inf,33.3301437861957,64,1,0.740186947064826,NaN
47.1988342996922,-18,Inf,5.60977835044138,64,1,0.66168228888429,NaN
45.9988620191882,-24,Inf,5.41248390990172,64,1,0.644859830937129,NaN
43.9989119904739,-30,Inf,3.46125310135499,64,1,0.616822453906771,NaN
55.1986333125798,0,Inf,8.29722212358179,256,1,0.981042629573651,NaN
56.2652749723714,-2.5,Inf,10.3679698412682,256,1,1,NaN
51.3320605275723,-6,Inf,15.8839401772849,256,1,0.912322219215644,NaN
50.1320941383659,-12,Inf,5.1246710548165,256,1,0.890995274847282,NaN
47.998814336608,-18,Inf,1.58244256549291,256,1,0.853080596516722,NaN
48.6654626932253,-24,Inf,0.114659067787004,256,1,0.864928905388308,NaN
48.5321333863994,-30,Inf,0.45919506623227,256,1,0.862559250092188,NaN
83.1979397330269,0,Inf,211.835007347748,64,1,1,NaN
82.5312920545445,-2.5,Inf,232.292327557219,64,1,0.991987209291221,NaN
79.7313563519174,-6,Inf,64.0522449282773,64,1,0.958333302576562,NaN
76.6647711904609,-12,Inf,26.4107308245987,64,1,0.921474395116871,NaN
69.7316110400581,-18,Inf,0.134322957762624,64,1,0.838141079740908,NaN
72.6648693105447,-24,Inf,0.744762683501728,64,1,0.873397460847207,NaN
73.3315197863339,-30,Inf,0.0291962455377616,64,1,0.881410285178295,NaN
110.797256240975,0,47.1295397948652,45.8076219915804,128,1,0.978798561577504,0.978690951918714
113.197199700014,-2.5,48.1556917456611,24.1942320665188,128,1,1,1
106.264031793442,-6,45.1912536687018,21.9811709229136,128,1,0.938751418542637,0.938440546288563
93.46435539875,-12,39.7184526939533,5.72337151109307,128,1,0.825677275113183,0.824792485667741
93.4643579841397,-18,39.7184537993971,1.04289634798227,128,1,0.82567729795288,0.824792508623362
92.6643747684662,-24,39.3764022671931,0.556079934047799,128,1,0.818610133590214,0.817689474281946
92.6643754466012,-30,39.3764025571455,0.364946112537968,128,1,0.818610139580954,0.817689480303092
63.198435207541,0,30.7584670242895,342.307208081197,64,1,1,1
60.3985061591135,-2.5,29.3864432845274,324.447126494372,64,1,0.955696228249439,0.95539362417904
50.9320704455392,-6,24.7476919785792,85.3880734698302,64,1,0.805907144350655,0.80458144936275
52.3987043913026,-12,25.4663732581132,28.4096276232774,64,1,0.829113952255739,0.827946764642164
53.3320164899676,-18,25.9237156885204,10.8052838373254,64,1,0.843881914399107,0.842815595070094
50.2654231908912,-24,24.4210208938466,0.495239639714177,64,1,0.795358667122401,0.793960923818525
47.8654832072943,-30,23.2450001538394,0.171406509500279,64,1,0.757383992975555,0.755726874667817
54.2653231211694,0,18.93441374522,15.0223774794871,256,1,0.97136035487892,0.970913920469679
55.8652850598721,-2.5,19.5016399971488,2.66978554998691,256,1,1,1
51.598720582261,-6,17.9890369040964,1.52637712351999,256,1,0.923627625402098,0.922437133837282
49.4654434082761,-12,17.232737153175,0.469911422888354,256,1,0.885441528764471,0.883655792830474
51.7320557380011,-18,18.0363075289853,0.173179584756369,256,1,0.926014351892391,0.924861064588529
51.7320536188293,-24,18.0363067776862,0.386501396660572,256,1,0.926014313958783,0.924861026063613
52.798694515719,-30,18.4144574720629,1.63532994139826,256,1,0.94510740362523,0.944251738559176
99.1975433110322,0,Inf,466.945997762016,64,1,1,NaN
93.5976852565606,-2.5,Inf,424.827644204298,64,1,0.943548419975349,NaN
75.7314555315871,-6,Inf,201.5380350649,64,1,0.763440837381753,NaN
65.0650583452852,-12,Inf,26.073939690029,64,1,0.655914009294311,NaN
61.7318088907963,-18,Inf,8.23641182023982,64,1,0.62231187215229,NaN
61.9984658514941,-24,Inf,3.82274457332451,64,1,0.625000012924705,NaN
60.6651665952531,-30,Inf,1.4214964859263,64,1,0.611559163365957,NaN
113.197197241774,0,94.5529577981397,38.3732716636464,128,1,0.984918768970135,0.984899992896131
114.930490521708,-2.5,96.0025977054824,43.5342382494643,128,1,1,1
107.73066209423,-6,89.9810208983004,25.924646079704,128,1,0.937354931708759,0.937276938842269
86.6645242161057,-12,72.3623556007108,15.7100417068645,128,1,0.754060335274883,0.75375414134839
83.1979451581068,-18,69.4630820602133,0.775457153059328,128,1,0.723897938488243,0.723554192495007
85.597882937765,-24,71.4702701228505,6.8368533281909e-05,128,1,0.744779584157413,0.744461835731858
84.6645730006552,-30,70.6896963178186,0.823707874004777,128,1,0.736658937209217,0.73633107860978
68.531636131781,0,Inf,461.773201564936,64,1,0.969811293721593,NaN
70.6649186036954,-2.5,Inf,488.057489963632,64,1,1,NaN
53.3320109377374,-6,Inf,211.952318726719,64,1,0.75471693722362,NaN
40.5323311523707,-12,Inf,47.317365613531,64,1,0.573584912475241,NaN
36.2657713793211,-18,Inf,3.13956572444596,64,1,0.513207573091643,NaN
38.9323705275545,-24,Inf,2.83522353156931,64,1,0.55094340016007,NaN
36.799089793361,-30,Inf,2.75667356276495,64,1,0.520754718472662,NaN
79.0647088005854,0,66.0062496593098,143.478325597042,128,1,0.986688822595569,0.986665040389696
80.131351435196,-2.5,66.8983362714866,115.53351234234,128,1,1,1
65.4650434260727,-6,54.6321689531554,94.0113808915941,128,1,0.816971662820584,0.816644658118961
53.7320050461969,-12,44.819241812226,36.732044075608,128,1,0.670549093255356,0.669960484971415
48.2654746455973,-18,40.2473088824943,22.8188212809573,128,1,0.602329472561443,0.601618980764525
45.7322022188001,-24,38.1286063821322,11.5445904057429,128,1,0.570715474027475,0.569948499577013
45.3322128149021,-30,37.7940752274121,0.20471985007456,128,1,0.565723802269368,0.564947909527022
73.7315073253607,0,Inf,170.93261472035,64,1,1,NaN
67.4649978626643,-2.5,Inf,117.720466589624,64,1,0.915009068849716,NaN
52.6653608010157,-6,Inf,0.633554903389694,64,1,0.714285692934707,NaN
44.9322221818843,-12,Inf,0.329892107800698,64,1,0.609403276995389,NaN
37.9990612685797,-18,Inf,5.03327660204531,64,1,0.51537073697542,NaN
34.2658194009687,-24,Inf,3.38171401629886,64,1,0.464737812150799,NaN
37.4657406929845,-30,Inf,16.7699426266123,64,1,0.508137457812392,NaN
78.798048873047,0,46.7713558758335,20.6397091594071,128,1,0.98829428903709,0.988252175503579
79.7313611412458,-2.5,47.3273492689256,13.6471391190437,128,1,1,1
57.5985718127564,-6,34.1423895757573,4.54904477961892,128,1,0.722407983362021,0.721409293002063
48.5321333863994,-12,28.7413249635245,7.33764096460601,128,1,0.608695658668409,0.607287866476722
42.6656128189999,-18,25.2465175051288,3.99796735396745,128,1,0.535117075744096,0.533444570530917
42.9322713055014,-24,25.4053714726148,4.85639553733901,128,1,0.538461537480164,0.536801064607596
43.1989319535582,-30,25.564226727784,0.017297259826291,128,1,0.541806026326709,0.540157585892288
65.731705769467,0,Inf,420.130469629527,64,1,1,NaN
64.5317372187053,-2.5,Inf,385.162763971806,64,1,0.981744448334109,NaN
59.0652021135442,-6,Inf,265.901152692177,64,1,0.898580090416284,NaN
46.3988531184237,-12,Inf,77.7955934543264,64,1,0.705882383170656,NaN
48.7987946702078,-18,Inf,13.5024208958097,64,1,0.742393554205851,NaN
44.7988917307056,-24,Inf,0.574909971574858,64,1,0.681541597107239,NaN
47.0655027889276,-30,Inf,4.04135191294732,64,1,0.716024363554399,NaN
81.8646394172,0,Inf,80.9996702831144,128,1,0.982399974072902,NaN
83.3312719643099,-2.5,Inf,95.7024319200642,128,1,1,NaN
73.331515039389,-6,Inf,67.3637195421376,128,1,0.879999948528281,NaN
64.7983977396118,-12,Inf,22.0766815194558,128,1,0.777600007922169,NaN
66.2650300324211,-18,Inf,9.11915663974973,128,1,0.795200030797584,NaN
63.3317673116737,-24,Inf,7.92004845744054,128,1,0.760000007425762,NaN
62.9317774839413,-30,Inf,5.98588069628377,128,1,0.7552000107582,NaN
84.26458338484,0,70.3551649858616,387.292561786148,32,1,0.919941842467608,0.919816741146829
91.597728785564,-2.5,76.4882414492072,419.791234210368,32,1,1,1
73.1981901404405,-6,61.0997865319375,103.701066067181,32,1,0.799126693542828,0.798812802782391
73.0648639699889,-12,60.9882791836904,39.6725768023326,32,1,0.797671131573996,0.797354966307996
71.1982369329685,-18,59.4271255830181,14.4017343386783,32,1,0.777292601868415,0.776944592489831
71.1982369329685,-24,59.4271255830181,10.4568785937779,32,1,0.777292601868415,0.776944592489831
71.0649094910138,-30,59.3156171713494,6.89085979242104,32,1,0.775837026018201,0.775486742112361
3.59991082306415,0,2.29133412663738,6.72110896996133,64,1,0.934615349488302,0.929375445053658
2.93326072872587,-2.5,1.83042399100473,0.466997975549198,64,1,0.76153844799549,0.742428217474079
2.79993061661465,-6,1.73824189941125,7.20968465275486,64,1,0.726923043488866,0.705038745810075
3.59991082306415,-12,2.29133412663738,5.06855166612616,64,1,0.934615349488302,0.929375445053658
3.8517565809668,-18,2.46545584869104,1.84445288877596,64,1,1,1
2.39994057696506,-24,1.46169582975292,2.47727668562058,64,1,0.623076906994644,0.592870414016525
2.79993061661465,-30,1.73824189941125,0.96842967992834,64,1,0.726923043488866,0.705038745810075
10.1330822053204,0,Inf,28.5884100956228,8,1,0.894117631527623,NaN
8.66645228598357,-2.5,Inf,21.190195799681,8,1,0.76470590435181,NaN
11.3330526633367,-6,Inf,7.95092527260294,8,1,1,NaN
9.59976243501054,-12,Inf,9.79215237943219,8,1,0.847058839324599,NaN
8.79978277954572,-18,Inf,3.41312158251955,8,1,0.776470651020065,NaN
10.2664123174316,-24,Inf,4.7710196869184,8,1,0.905882344537609,NaN
10.2664124869654,-30,Inf,3.83340489278458,8,1,0.905882359496839,NaN
19.3328546854482,0,2.64366403728591,1.04729830431903,512,1,0.884146331570917,0.86672860036454
21.8661255440583,-2.5,3.05016361081659,1.43455749752583,512,1,1,1
16.9329141084832,-6,2.25855921609417,2.3254531808317,512,1,0.774390235451859,0.740471497359945
12.9330132457694,-12,1.61671786331035,1.25100080631644,512,1,0.591463413109496,0.530042997554981
11.0663933291664,-18,1.31719197666303,3.71054110239582,512,1,0.506097584909071,0.431843056546855
10.1330823748542,-24,1.16742887351518,0.381718534787511,512,1,0.463414625258459,0.382743033644231
12.1330329545531,-30,1.4883495737107,3.67194530259559,512,1,0.554878043213742,0.487957291350755
23.0660951967892,0,2.85989016211547,24.3354695667832,16,1,0.869346697080538,0.860319957206641
26.5326770944784,-2.5,3.32421692436521,12.987356110537,16,1,1,1
18.3995443245041,-6,2.2348351305738,6.23418326859811,16,1,0.6934673142475,0.67228919815471
15.0662946157145,-12,1.78836737336205,10.2929053020193,16,1,0.567839218110785,0.537981549956629
19.7328461237512,-18,2.41342249005862,2.28722620546932,16,1,0.743718624904901,0.726012334625091
15.7329435657,-24,1.87766079196275,1.40122892708277,16,1,0.592964799958846,0.564843039634456
16.3995943805567,-30,1.96695446035117,0.0240697695199046,16,1,0.618090452092736,0.591704604454109
21.3328050108465,0,5.01835136516448,41.1539920870812,64,1,0.672268910537362,0.645964913334249
24.2660663329405,-2.5,5.79411000134411,61.6682244754343,64,1,0.764705905687455,0.745820986320012
31.7325473132391,-6,7.76876771721466,15.0429426155976,64,1,1,1
21.0661453799922,-12,4.94782798219906,8.43336942724555,64,1,0.663865562762534,0.636887105175671
18.6662050997112,-18,4.31311658273388,3.38826257789919,64,1,0.588235319259211,0.555186709106585
20.9328147592797,-24,4.91256607774281,5.2067402395741,64,1,0.659663863497854,0.632348173682314
19.7328445555641,-30,4.59521036119652,0.69251775390312,64,1,0.621848739742724,0.591497973483502
11.4663835807332,0,3.58671495576996,1.81798651559074,32,1,1,1
11.3330523242692,-2.5,3.53812834204647,0.909246914091401,32,1,0.988371987076375,0.986453728739908
9.57552053094319,-6,2.89767447838597,0.449029602777196,32,1,0.835095081507023,0.807890929198171
8.26646194964992,-12,2.42064662072166,2.16936296093697,32,1,0.720930177457165,0.674892387762112
5.46653112111809,-18,1.40033704571148,1.88949958241286,32,1,0.476744134942722,0.390423287877602
7.99980248832935,-24,2.32347450529655,1.26069209750723,32,1,0.697674417745042,0.647800155281024
8.44423553606883,-30,2.48542825409588,0.950628556999014,32,1,0.736434070656554,0.692953938282039
31.1992277124629,0,6.64381148225254,95.3843243686952,8,1,0.818181817171381,0.809247040075792
26.7993373610843,-2.5,5.64996801454136,79.8583603264479,8,1,0.702797221237688,0.688192298126484
38.1323894734363,-6,8.20986812831628,104.795750984078,8,1,1,1
36.7990896238272,-12,7.9087034991525,45.0254824845298,8,1,0.965034977665434,0.963316751931124
34.5324803457096,-18,7.39672373488294,11.8737347700049,8,1,0.905594451922966,0.900955243041145
34.2658180023153,-24,7.33649027293226,1.26121570973276,8,1,0.898601385213102,0.89361852812572
35.1991282784926,-30,7.54730559950872,4.4838366714468,8,1,0.923076910850629,0.919296812268841
27.86597660502,0,3.17567207447321,5.87187921242625,16,1,0.97209298244155,0.967377257528196
28.6659579982057,-2.5,3.2827648673358,11.9749848187206,16,1,1,1
22.6661053690568,-6,2.47956996768857,3.01621904386067,16,1,0.790697641100136,0.755329750345757
18.6662050573278,-12,1.9441068941674,6.01807051745627,16,1,0.651162785436863,0.592216309340846
19.1995258024567,-18,2.01550206482251,5.34615396591395,16,1,0.669767457402207,0.613964796832445
18.7995344065371,-24,1.96195557477298,3.7938033188997,16,1,0.655813924227261,0.597653397078436
16.7995837844548,-30,1.69422397560024,2.68491888455372,16,1,0.586046480131811,0.516096657563909
32.5325276044554,0,6.2552877916389,118.544973034493,8,1,1,1
27.0659971614723,-2.5,5.1405447588177,79.2859059683773,8,1,0.831967238775679,0.821791887127685
31.3325571040557,-6,6.01058801929453,45.2616074481984,8,1,0.963114747338741,0.960881132811915
27.0659973733895,-12,5.14054480203217,30.5787788669951,8,1,0.831967245289688,0.821791894036155
27.065998093908,-18,5.14054494896136,20.0885001109453,8,1,0.83196726743732,0.821791917524953
27.8659764778697,-24,5.30367773295117,4.36134660481109,8,1,0.856557375949274,0.847871098759086
27.7326467895928,-30,5.27648894426243,9.88427088016139,8,1,0.852459025833417,0.843524569935091
27.7326463657584,0,6.3519146483729,99.6808072183641,8,1,1,1
27.1993274007339,-2.5,6.22451129735907,40.9692305157211,8,1,0.980769272503216,0.979942527872842
20.6661547893579,-6,4.66381659488834,13.5418734574538,8,1,0.745192309338155,0.734237919283601
17.0662446868122,-12,3.80384228215842,1.51665406228647,8,1,0.615384643128898,0.598849715830613
17.8662253594795,-18,3.99494784023549,12.4901356362932,8,1,0.64423081460913,0.628936007705776
17.0662443053613,-24,3.80384219103447,17.9124804967906,8,1,0.615384629374317,0.598849701484711
18.1328841426651,-30,4.05864934868184,5.64876847607516,8,1,0.653846153140791,0.638964717468535
36.3990987788923,0,3.4221545324004,8.12753330102706,64,1,0.889250759878289,0.876054167410092
40.9323223787565,-2.5,3.90632755337199,15.209159927504,64,1,1,1
33.9991577780929,-6,3.16582773560497,34.2067177935718,64,1,0.830618831335554,0.810435810195227
29.3326079653937,-12,2.6674147474619,4.84283722112991,64,1,0.716612355731299,0.682844618383154
25.3327069755296,-18,2.24020349189803,2.26260502148387,64,1,0.618892491393966,0.573480708233046
25.0660457341047,-24,2.21172261598434,2.54338137071942,64,1,0.612377805054954,0.566189748751396
23.7327454182778,-30,2.06931886563865,0.254944584763856,64,1,0.57980451728766,0.529735112420971
24.9327157915272,0,4.06560695080826,17.1501479496808,16,1,0.944444435257571,0.940927354599809
24.2660665024742,-2.5,3.94958707540413,51.6242781949976,16,1,0.919191943046977,0.914076191719122
26.3993463889991,-6,4.32085105288221,32.4219431777725,16,1,1,1
17.3329048262678,-12,2.74297879269997,2.2409221533997,16,1,0.656565680485582,0.634823732438144
16.399594889158,-18,2.58055080485837,2.26501384772307,16,1,0.621212156070345,0.597232066848733
18.1328841850485,-24,2.8822026800658,8.40479413690443,16,1,0.68686867916566,0.667045136430526
14.9329637407015,-30,2.32530660689415,11.1659028552441,16,1,0.565656570456768,0.538159399256094
35.9991084425587,0,4.33280403257988,100.596615748594,8,1,0.897009974233207,0.886725703586194
39.8656807189649,-2.5,4.850586827633,129.782395082954,8,1,0.993355524111593,0.992692026963834
40.1323390783161,-6,4.88629574518555,73.9918868463491,8,1,1,1
30.1325888499782,-12,3.54720306750404,8.16761058438777,8,1,0.750830615458919,0.725949318765465
26.5326779421471,-18,3.06512959297651,4.63822311509305,8,1,0.661129616451461,0.627291050894039
26.5326763315765,-24,3.06512937730079,19.0184108034685,8,1,0.66112957631997,0.627291006755139
27.8659765202531,-30,3.24367508884752,16.655095975443,8,1,0.694352164868191,0.663831101922864
10.7997327234931,0,17.9479484494653,49.8836190626628,8,1,0.539999965922876,0.538350818773993
10.933063005138,-2.5,18.1710040657573,74.9006122136119,8,1,0.546666644570223,0.545041398145838
17.4662342178606,-6,29.1007082051029,10.9067147633525,8,1,0.873333268880663,0.872879155700209
18.399545087406,-12,30.6620956756014,13.0455478670172,8,1,0.919999964312265,0.919713156005762
19.9995063055902,-18,33.3387594549199,7.5877616251457,8,1,1,1
18.2662143395432,-24,30.4390392793477,4.03790166069594,8,1,0.913333262353452,0.913022553238877
17.3329040633659,-30,28.8776528015276,0.643820492996192,8,1,0.866666596590988,0.866188582708828
27.9993070561987,0,2.89667677542203,0.938873316077371,8,1,1,1
22.5327753417125,-2.5,2.21028724454693,0.54841586223275,8,1,0.804761892731343,0.763042415812827
24.2660656548055,-6,2.42792292051339,1.56842209701258,8,1,0.866666650217449,0.838175298367439
22.5327755960131,-12,2.21028727647747,1.33035940878036,8,1,0.804761901813732,0.763042426835988
22.7994367102877,-18,2.24376982202724,0.579716222279601,8,1,0.814285748733922,0.774601378056874
21.1994751530359,-24,2.04287519266105,3.93580548856421,8,1,0.757142850374314,0.705247893031979
23.3327557176957,-30,2.31073450867335,3.9667572610864,8,1,0.833333327530695,0.797719140871935
11.4663837078835,0,3.37213287454038,3.94776288687747,8,1,0.886597973280793,0.873228475239089
12.2663625156796,-2.5,3.63916064711849,0.0299007001376953,8,1,0.94845353365001,0.942376478408049
10.4239848807418,-6,3.02418686117471,0.451715865589331,8,1,0.805998133694169,0.783126341657464
12.399692839708,-12,3.6836654503651,18.9304350306443,8,1,0.958762834129739,0.95390119078616
8.93311183207102,-18,2.52654304173395,7.9670551097201,8,1,0.690721595158159,0.654259310069441
12.9330136696038,-24,3.86168450773103,5.30315116792966,8,1,1,1
11.258980840339,-30,3.30290313344348,1.04759171616344,8,1,0.870561272721821,0.85530113266144
15.7329437776172,0,Inf,15.4476135483467,128,1,0.874074044997969,NaN
17.999554920606,-2.5,Inf,34.2344216206808,128,1,1,NaN
16.9329137694157,-6,Inf,32.9332251942407,128,1,0.940740692984066,NaN
13.3330037092534,-12,Inf,8.33577624532204,128,1,0.740740744316386,NaN
10.2664129107998,-18,Inf,3.87284991436979,128,1,0.570370376161172,NaN
